COMMIT,HASH,MICROSERVICES
68,7722925927628e360c4b96f8d1473c35e1670265,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
69,3581b4ae2ebf1c945baafbd558689b4af3a4a844,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
70,875325bbd95e2b42d17f370858b3f74c22d17f1b,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
71,5d691e68d295464aa021a351b921c11373deb67e,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
72,7764b28fdade0dbe288cd78327d15e09e95d8575,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
73,463679e929e629c15c30bbe81189f664e990a104,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin'}"
74,9b767a74cdb62bcc6640f52d2dd0d57eed56e637,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
75,9ae2600f967b5f7e66696bcc7da06be8cbe18244,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
76,76bdb4c291f55ac72a8791f7ff5d34a05e23f51f,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
77,63c0a184f44ec2856e20512dbceaecceb8ffe89d,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
78,dec16ce0425307224050bc34490b3436008ef31d,"{'ftgo-restaurant-service', 'ftgo-kitchen-service', 'eventuate-local-cdc-service', 'ftgo-consumer-service', 'ftgo-order-history-service', 'dynamodblocal', 'ftgo-order-service', 'ftgo-accounting-service', 'zipkin', 'dynamodblocal-init'}"
