COMMIT,HASH,MICROSERVICES
66,388e92683cc6afe7c7e89aae449de346838cc4f0,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
67,9a1de541640c006b08e5a08a194f3c865e8e6290,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
68,7988f3cd3965717081b1ca67e715f85507be261f,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
69,e86ffd93c099add94036394497fc033ed4a8ed5f,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
70,a183746dfb24a82c09ffbd9e6903ae42c8d176d5,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
71,a49af6548fe3794afd12c69e1040ed0eac94f5fc,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
72,337cc1e92258d95e7822780641b8f33048a25bc7,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
73,33a9c11a2690f0450133d6211bd000ddd53c284b,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
74,90c4d76c8347cf3007da1b2a440f73908cc8a7d4,"{'notificationservice', 'mailserver', 'apigateway', 'invoiceservice', 'workshopmanagementapi_2', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi', 'workshopmanagementapi_1'}"
75,94a616fb38b97a97b778d4c675d1d246e5b003ce,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
76,e93de99a52f238ddec24ed6bf9b4e22a48b0ae05,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
77,029844b5199eec5170f2842d1da120430e9a7c74,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
78,fb56b04217bd52cf50b517d4ba57bdbde28f36ec,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
79,12f519ca7e2fdf764375d9a1bbad2a00c8e44239,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
80,524f730540ae4c27121c7dae7515da33b0fe024b,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
81,f2e2f46d05e48d5253fedc0445dbbec0367c895a,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
82,4adb96cc2dea6174f88fdddc87b12c7098325874,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
83,76474b005c6983819f04aa4adab19cef8693276a,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
84,919fac2105afacf627836a075221e3ab71694e5d,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
85,92d76fac0e4f4efa9aa59c0526bb2ddcf493bb30,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
86,7b1bdbb378639b1b1fd647ad0445b95882a14233,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
87,b1373e8f8a32230b5a8f749d0e5b7f224f4c1e61,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
88,47fe256dcb2073c5b397ffe9bc935304dd975e5d,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
89,0be672ecd7f9a25da4c1e35b4eb6015b947a0088,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
90,81fafb27b640bc23f7bf17898d60920b8094ad11,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
91,5c1941e3dda47b46e99536755a4e33f29d6a5fbc,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
92,33811d35203d485db7d32be7b5dac145cf8b97f6,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
93,2452988c6f4f5f938dc7270be33ff3b82335263e,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
94,db99d4ca91526ddca259f1fffb338757ad7a8413,"{'notificationservice', 'mailserver', 'workshopmanagementapi', 'apigateway', 'invoiceservice', 'auditlogservice', 'webapp', 'timeservice', 'workshopmanagementeventhandler', 'logserver', 'customermanagementapi', 'sqlserver', 'vehiclemanagementapi'}"
